T:	[18:55:54:372829]	*IDN?	R:	[18:55:54:513989]	ROBOT_PREMO, V1.0
T:	[19:23:33:822675]	STATE?	R:	[19:23:33:822829]	3
T:	[19:23:34:124083]	STATE?	R:	[19:23:34:129700]	3
T:	[19:23:34:434023]	STATE?	R:	[19:23:34:439265]	3
T:	[19:23:34:747510]	STATE?	R:	[19:23:34:747646]	3
T:	[19:23:35:058145]	STATE?	R:	[19:23:35:058290]	3
T:	[19:23:35:366581]	STATE?	R:	[19:23:35:377169]	3
T:	[19:23:35:679852]	STATE?	R:	[19:23:35:685255]	3
T:	[19:23:35:690534]	MoveFromHiPotToLCR	R:	[19:23:35:781919]	ACK
T:	[19:23:36:091485]	STATE?	R:	[19:23:36:097009]	3
T:	[19:23:36:396407]	STATE?	R:	[19:23:36:396559]	3
T:	[19:23:36:700637]	STATE?	R:	[19:23:36:700774]	3
T:	[19:23:37:005051]	STATE?	R:	[19:23:37:005250]	3
T:	[19:23:37:307216]	STATE?	R:	[19:23:37:307498]	3
T:	[19:23:37:608854]	STATE?	R:	[19:23:37:619080]	3
T:	[19:23:37:915697]	STATE?	R:	[19:23:37:915906]	3
T:	[19:23:38:218481]	STATE?	R:	[19:23:38:218923]	3
T:	[19:23:38:522730]	STATE?	R:	[19:23:38:527966]	3
T:	[19:23:38:828836]	STATE?	R:	[19:23:38:834078]	3
T:	[19:23:39:129948]	STATE?	R:	[19:23:39:135234]	3
T:	[19:23:39:435304]	STATE?	R:	[19:23:39:435530]	3
T:	[19:23:39:741172]	STATE?	R:	[19:23:39:741369]	3
T:	[19:23:40:047318]	STATE?	R:	[19:23:40:047479]	3
T:	[19:23:40:359072]	STATE?	R:	[19:23:40:359318]	3
T:	[19:23:40:662140]	STATE?	R:	[19:23:40:662331]	3
T:	[19:23:40:967334]	STATE?	R:	[19:23:40:967582]	3
T:	[19:23:41:272529]	STATE?	R:	[19:23:41:272779]	3
T:	[19:23:41:575492]	STATE?	R:	[19:23:41:575786]	3
T:	[19:23:41:877771]	STATE?	R:	[19:23:41:878115]	3
T:	[19:23:42:182753]	STATE?	R:	[19:23:42:196948]	3
T:	[19:23:42:488835]	STATE?	R:	[19:23:42:489127]	3
T:	[19:23:42:794071]	STATE?	R:	[19:23:42:801681]	3
T:	[19:23:43:097991]	STATE?	R:	[19:23:43:098189]	3
T:	[19:23:43:401681]	STATE?	R:	[19:23:43:401875]	3
T:	[19:23:43:704790]	STATE?	R:	[19:23:43:705262]	3
T:	[19:23:44:007272]	STATE?	R:	[19:23:44:012488]	3
T:	[19:23:44:310115]	STATE?	R:	[19:23:44:310416]	3
T:	[19:23:44:619102]	STATE?	R:	[19:23:44:619303]	3
T:	[19:23:44:920388]	STATE?	R:	[19:23:44:925757]	3
T:	[19:23:45:223283]	STATE?	R:	[19:23:45:228546]	3
T:	[19:23:45:529728]	STATE?	R:	[19:23:45:550463]	3
T:	[19:23:45:840073]	STATE?	R:	[19:23:45:840278]	3
T:	[19:23:46:148205]	STATE?	R:	[19:23:46:153732]	5
T:	[19:23:46:495573]	STATE?	R:	[19:23:46:516120]	5
T:	[19:23:46:802403]	STATE?	R:	[19:23:46:809163]	5
T:	[19:23:47:117254]	STATE?	R:	[19:23:47:117464]	5
T:	[19:23:47:434289]	STATE?	R:	[19:23:47:434443]	5
T:	[19:23:47:763714]	STATE?	R:	[19:23:47:763842]	5
T:	[19:23:47:794384]	DUT_SERIAL_NB?	R:	[19:23:48:033902]	22\07\0912365

T:	[19:23:48:338045]	STATE?	R:	[19:23:48:353646]	5
T:	[19:23:48:364125]	MoveFromInpToHiPot	R:	[19:23:48:572535]	ACK
T:	[19:23:48:873118]	STATE?	R:	[19:23:48:878344]	5
T:	[19:23:49:176947]	STATE?	R:	[19:23:49:187605]	5
T:	[19:23:49:478915]	STATE?	R:	[19:23:49:489319]	5
T:	[19:23:49:789678]	STATE?	R:	[19:23:49:789825]	5
T:	[19:23:50:094937]	STATE?	R:	[19:23:50:105262]	5
T:	[19:23:50:400534]	STATE?	R:	[19:23:50:400680]	5
T:	[19:23:50:701802]	STATE?	R:	[19:23:50:707088]	5
T:	[19:23:51:012855]	STATE?	R:	[19:23:51:023321]	5
T:	[19:23:51:316415]	STATE?	R:	[19:23:51:316644]	5
T:	[19:23:51:623562]	STATE?	R:	[19:23:51:624319]	5
T:	[19:23:51:933597]	STATE?	R:	[19:23:51:943932]	5
T:	[19:23:52:240065]	STATE?	R:	[19:23:52:250436]	5
T:	[19:23:52:553637]	STATE?	R:	[19:23:52:558956]	4
T:	[19:23:52:864260]	STATE?	R:	[19:23:52:879699]	4
T:	[19:23:53:172359]	STATE?	R:	[19:23:53:172547]	4
T:	[19:23:53:474070]	STATE?	R:	[19:23:53:484510]	4
T:	[19:23:53:786877]	STATE?	R:	[19:23:53:792127]	4
T:	[19:23:54:097999]	STATE?	R:	[19:23:54:103304]	4
T:	[19:23:54:404317]	STATE?	R:	[19:23:54:409564]	4
T:	[19:23:54:710624]	STATE?	R:	[19:23:54:715870]	4
T:	[19:23:55:014171]	STATE?	R:	[19:23:55:019658]	4
T:	[19:23:55:320288]	STATE?	R:	[19:23:55:325777]	4
T:	[19:23:55:631642]	STATE?	R:	[19:23:55:636912]	4
T:	[19:23:55:933142]	STATE?	R:	[19:23:55:938509]	4
T:	[19:23:56:238221]	STATE?	R:	[19:23:56:243518]	4
T:	[19:23:56:543437]	STATE?	R:	[19:23:56:548673]	4
T:	[19:23:56:845007]	STATE?	R:	[19:23:56:845217]	4
T:	[19:23:57:148603]	STATE?	R:	[19:23:57:148860]	4
T:	[19:23:57:454420]	STATE?	R:	[19:23:57:454623]	6
T:	[19:23:57:762849]	STATE?	R:	[19:23:57:768116]	6
T:	[19:23:58:065267]	STATE?	R:	[19:23:58:075897]	6
T:	[19:23:58:381254]	STATE?	R:	[19:23:58:381418]	6
T:	[19:23:58:417172]	MoveFromLCRToNoGood	R:	[19:23:58:586948]	ACK
T:	[19:23:58:878007]	STATE?	R:	[19:23:58:883236]	6
T:	[19:23:59:183004]	STATE?	R:	[19:23:59:183329]	6
T:	[19:23:59:486850]	STATE?	R:	[19:23:59:487174]	6
T:	[19:23:59:791007]	STATE?	R:	[19:23:59:791158]	6
T:	[19:24:00:097753]	STATE?	R:	[19:24:00:103008]	6
T:	[19:24:00:401021]	STATE?	R:	[19:24:00:401167]	6
T:	[19:24:00:712356]	STATE?	R:	[19:24:00:712499]	6
T:	[19:24:01:015649]	STATE?	R:	[19:24:01:020922]	6
T:	[19:24:01:317889]	STATE?	R:	[19:24:01:318095]	6
T:	[19:24:01:635243]	STATE?	R:	[19:24:01:635464]	6
T:	[19:24:01:938602]	STATE?	R:	[19:24:01:948939]	6
T:	[19:24:02:245544]	STATE?	R:	[19:24:02:250837]	6
T:	[19:24:02:552176]	STATE?	R:	[19:24:02:552319]	6
T:	[19:24:02:854630]	STATE?	R:	[19:24:02:854772]	6
T:	[19:24:03:165907]	STATE?	R:	[19:24:03:171128]	6
T:	[19:24:03:468848]	STATE?	R:	[19:24:03:479170]	6
T:	[19:24:03:775003]	STATE?	R:	[19:24:03:785304]	6
T:	[19:24:04:078899]	STATE?	R:	[19:24:04:079043]	6
T:	[19:24:04:384016]	STATE?	R:	[19:24:04:403110]	6
T:	[19:24:04:685311]	STATE?	R:	[19:24:04:685484]	6
T:	[19:24:04:992524]	STATE?	R:	[19:24:04:992666]	6
T:	[19:24:05:296613]	STATE?	R:	[19:24:05:296763]	6
T:	[19:24:05:603991]	STATE?	R:	[19:24:05:609220]	6
T:	[19:24:05:906480]	STATE?	R:	[19:24:05:911722]	6
T:	[19:24:06:211725]	STATE?	R:	[19:24:06:211868]	6
T:	[19:24:06:517672]	STATE?	R:	[19:24:06:517811]	6
T:	[19:24:06:824271]	STATE?	R:	[19:24:06:829529]	38
T:	[19:24:07:185364]	STATE?	R:	[19:24:07:185507]	38
T:	[19:24:07:491956]	STATE?	R:	[19:24:07:492105]	34
T:	[19:24:07:796198]	STATE?	R:	[19:24:07:801438]	34
T:	[19:24:08:100835]	STATE?	R:	[19:24:08:106276]	35
T:	[19:24:08:409147]	STATE?	R:	[19:24:08:414390]	35
T:	[19:24:08:710374]	STATE?	R:	[19:24:08:710522]	35
T:	[19:24:09:013473]	STATE?	R:	[19:24:09:023757]	35
T:	[19:24:09:315862]	STATE?	R:	[19:24:09:326486]	35
T:	[19:24:09:621163]	STATE?	R:	[19:24:09:621298]	35
T:	[19:24:09:929716]	STATE?	R:	[19:24:09:935294]	35
T:	[19:24:10:246413]	STATE?	R:	[19:24:10:251880]	35
T:	[19:24:10:552015]	STATE?	R:	[19:24:10:562409]	35
T:	[19:24:10:567618]	MoveFromHiPotToLCR	R:	[19:24:10:715338]	ACK
T:	[19:24:11:028550]	STATE?	R:	[19:24:11:028754]	35
T:	[19:24:11:333265]	STATE?	R:	[19:24:11:338640]	35
T:	[19:24:11:637396]	STATE?	R:	[19:24:11:637570]	35
T:	[19:24:11:938961]	STATE?	R:	[19:24:11:939119]	35
T:	[19:24:12:244601]	STATE?	R:	[19:24:12:244758]	35
T:	[19:24:12:547510]	STATE?	R:	[19:24:12:547735]	35
T:	[19:24:12:853150]	STATE?	R:	[19:24:12:853296]	35
T:	[19:24:13:154861]	STATE?	R:	[19:24:13:155213]	35
T:	[19:24:13:460973]	STATE?	R:	[19:24:13:461196]	35
T:	[19:24:13:767172]	STATE?	R:	[19:24:13:767398]	35
T:	[19:24:14:072767]	STATE?	R:	[19:24:14:072928]	35
T:	[19:24:14:375560]	STATE?	R:	[19:24:14:375755]	35
T:	[19:24:14:685834]	STATE?	R:	[19:24:14:686392]	35
T:	[19:24:14:990886]	STATE?	R:	[19:24:14:991120]	35
T:	[19:24:15:294886]	STATE?	R:	[19:24:15:295059]	35
T:	[19:24:15:597755]	STATE?	R:	[19:24:15:598946]	35
T:	[19:24:15:899825]	STATE?	R:	[19:24:15:899968]	35
T:	[19:24:16:202120]	STATE?	R:	[19:24:16:212278]	35
T:	[19:24:16:505162]	STATE?	R:	[19:24:16:515614]	35
T:	[19:24:16:806680]	STATE?	R:	[19:24:16:806949]	35
T:	[19:24:17:111837]	STATE?	R:	[19:24:17:111981]	35
T:	[19:24:17:423990]	STATE?	R:	[19:24:17:424159]	35
T:	[19:24:17:726954]	STATE?	R:	[19:24:17:727251]	35
T:	[19:24:18:037655]	STATE?	R:	[19:24:18:048170]	3
T:	[19:24:18:341650]	STATE?	R:	[19:24:18:352100]	3
T:	[19:24:18:645412]	STATE?	R:	[19:24:18:655744]	3
T:	[19:24:18:951552]	STATE?	R:	[19:24:18:956795]	3
T:	[19:24:19:257785]	STATE?	R:	[19:24:19:258027]	3
T:	[19:24:19:560961]	STATE?	R:	[19:24:19:561153]	3
T:	[19:24:19:862150]	STATE?	R:	[19:24:19:862328]	3
T:	[19:24:20:168077]	STATE?	R:	[19:24:20:168281]	3
T:	[19:24:20:471045]	STATE?	R:	[19:24:20:471195]	3
T:	[19:24:20:774708]	STATE?	R:	[19:24:20:774894]	3
T:	[19:24:21:080631]	STATE?	R:	[19:24:21:080777]	3
T:	[19:24:21:388664]	STATE?	R:	[19:24:21:388811]	5
T:	[19:24:21:759375]	STATE?	R:	[19:24:21:775121]	5
T:	[19:24:22:064451]	STATE?	R:	[19:24:22:064595]	5
T:	[19:24:22:366200]	STATE?	R:	[19:24:22:371463]	5
T:	[19:24:22:671287]	STATE?	R:	[19:24:22:676508]	5
T:	[19:24:23:014151]	STATE?	R:	[19:24:23:024706]	5
T:	[19:24:23:046401]	DUT_SERIAL_NB?	R:	[19:24:23:255163]	22\07\0912365

T:	[19:24:23:578033]	STATE?	R:	[19:24:23:583591]	5
T:	[19:24:23:593914]	MoveFromInpToHiPot	R:	[19:24:23:941939]	ACK
T:	[19:24:24:239909]	STATE?	R:	[19:24:24:240325]	5
T:	[19:24:24:545971]	STATE?	R:	[19:24:24:546208]	5
T:	[19:24:24:850937]	STATE?	R:	[19:24:24:851769]	5
T:	[19:24:25:156981]	STATE?	R:	[19:24:25:157290]	5
T:	[19:24:25:462136]	STATE?	R:	[19:24:25:462323]	5
T:	[19:24:25:768157]	STATE?	R:	[19:24:25:768438]	5
T:	[19:24:26:071278]	STATE?	R:	[19:24:26:071443]	5
T:	[19:24:26:377352]	STATE?	R:	[19:24:26:377594]	5
T:	[19:24:26:680292]	STATE?	R:	[19:24:26:680455]	5
T:	[19:24:26:990905]	STATE?	R:	[19:24:26:994883]	5
T:	[19:24:27:294954]	STATE?	R:	[19:24:27:295283]	5
T:	[19:24:27:596213]	STATE?	R:	[19:24:27:602337]	4
T:	[19:24:27:899030]	STATE?	R:	[19:24:27:899213]	4
T:	[19:24:28:204132]	STATE?	R:	[19:24:28:204542]	4
T:	[19:24:28:510243]	STATE?	R:	[19:24:28:510412]	4
T:	[19:24:28:812490]	STATE?	R:	[19:24:28:812907]	4
T:	[19:24:29:117267]	STATE?	R:	[19:24:29:117460]	4
T:	[19:24:29:423563]	STATE?	R:	[19:24:29:429126]	4
T:	[19:24:29:729808]	STATE?	R:	[19:24:29:735214]	4
T:	[19:24:30:036138]	STATE?	R:	[19:24:30:051911]	4
T:	[19:24:30:338170]	STATE?	R:	[19:24:30:338425]	4
T:	[19:24:30:639315]	STATE?	R:	[19:24:30:639608]	4
T:	[19:24:30:943391]	STATE?	R:	[19:24:30:943580]	4
T:	[19:24:31:248371]	STATE?	R:	[19:24:31:248733]	4
T:	[19:24:31:555157]	STATE?	R:	[19:24:31:560537]	4
T:	[19:24:31:866565]	STATE?	R:	[19:24:31:866799]	4
T:	[19:24:32:168324]	STATE?	R:	[19:24:32:168569]	4
T:	[19:24:32:469480]	STATE?	R:	[19:24:32:469929]	4
T:	[19:24:32:775894]	STATE?	R:	[19:24:32:776053]	6
T:	[19:24:33:092192]	STATE?	R:	[19:24:33:112884]	6
T:	[19:24:33:401316]	STATE?	R:	[19:24:33:411890]	6
T:	[19:24:33:716464]	STATE?	R:	[19:24:33:772984]	6
T:	[19:24:33:773147]	MoveFromLCRToNoGood	R:	[19:24:33:994602]	ACK
T:	[19:24:34:305653]	STATE?	R:	[19:24:34:305805]	6
T:	[19:24:34:607121]	STATE?	R:	[19:24:34:607265]	6
T:	[19:24:34:911169]	STATE?	R:	[19:24:34:921562]	6
T:	[19:24:35:212126]	STATE?	R:	[19:24:35:212340]	6
T:	[19:24:35:518119]	STATE?	R:	[19:24:35:523427]	6
T:	[19:24:35:828901]	STATE?	R:	[19:24:35:839251]	6
T:	[19:24:36:132188]	STATE?	R:	[19:24:36:132340]	6
T:	[19:24:36:438119]	STATE?	R:	[19:24:36:453868]	6
T:	[19:24:36:744269]	STATE?	R:	[19:24:36:744426]	6
T:	[19:24:37:046647]	STATE?	R:	[19:24:37:046786]	6
T:	[19:24:37:348449]	STATE?	R:	[19:24:37:353812]	6
T:	[19:24:37:653839]	STATE?	R:	[19:24:37:653996]	6
T:	[19:24:37:960049]	STATE?	R:	[19:24:37:965408]	6
T:	[19:24:38:272430]	STATE?	R:	[19:24:38:277677]	6
T:	[19:24:38:580792]	STATE?	R:	[19:24:38:580948]	6
T:	[19:24:38:883922]	STATE?	R:	[19:24:38:889165]	6
T:	[19:24:39:190912]	STATE?	R:	[19:24:39:196140]	6
T:	[19:24:39:494320]	STATE?	R:	[19:24:39:499551]	6
T:	[19:24:39:796344]	STATE?	R:	[19:24:39:801799]	6
T:	[19:24:40:101143]	STATE?	R:	[19:24:40:106363]	6
T:	[19:24:40:404709]	STATE?	R:	[19:24:40:414998]	6
T:	[19:24:40:713263]	STATE?	R:	[19:24:40:713427]	6
T:	[19:24:41:017264]	STATE?	R:	[19:24:41:022508]	7
T:	[19:24:41:321138]	STATE?	R:	[19:24:41:321518]	7
T:	[19:24:41:625956]	STATE?	R:	[19:24:41:626131]	7
T:	[19:24:41:927694]	STATE?	R:	[19:24:41:932921]	7
T:	[19:24:42:230866]	STATE?	R:	[19:24:42:236161]	7
T:	[19:24:42:532308]	STATE?	R:	[19:24:42:537543]	7
T:	[19:24:42:835222]	STATE?	R:	[19:24:42:840468]	39
T:	[19:24:43:177059]	STATE?	R:	[19:24:43:187629]	35
T:	[19:24:43:496745]	STATE?	R:	[19:24:43:507224]	35
T:	[19:24:43:802938]	STATE?	R:	[19:24:43:804298]	35
T:	[19:24:44:123751]	STATE?	R:	[19:24:44:154666]	35
T:	[19:24:44:429892]	STATE?	R:	[19:24:44:435150]	35
T:	[19:24:44:747606]	STATE?	R:	[19:24:44:763196]	35
T:	[19:24:45:052404]	STATE?	R:	[19:24:45:057887]	35
T:	[19:24:45:354795]	STATE?	R:	[19:24:45:365174]	35
T:	[19:24:45:659604]	STATE?	R:	[19:24:45:670172]	35
T:	[19:24:45:969879]	STATE?	R:	[19:24:45:980034]	35
T:	[19:24:46:271633]	STATE?	R:	[19:24:46:276859]	35
T:	[19:24:46:292356]	MoveFromHiPotToLCR	R:	[19:24:46:434539]	ACK
T:	[19:24:46:737188]	STATE?	R:	[19:24:46:737347]	35
T:	[19:24:47:048185]	STATE?	R:	[19:24:47:048360]	35
T:	[19:24:47:352192]	STATE?	R:	[19:24:47:357437]	35
T:	[19:24:47:658010]	STATE?	R:	[19:24:47:658152]	35
T:	[19:24:47:970905]	STATE?	R:	[19:24:47:971070]	35
T:	[19:24:48:274441]	STATE?	R:	[19:24:48:274703]	35
T:	[19:24:48:576500]	STATE?	R:	[19:24:48:576657]	35
T:	[19:24:48:878131]	STATE?	R:	[19:24:48:888442]	35
T:	[19:24:49:180588]	STATE?	R:	[19:24:49:185969]	35
T:	[19:24:49:481823]	STATE?	R:	[19:24:49:492395]	35
T:	[19:24:49:786037]	STATE?	R:	[19:24:49:786188]	35
T:	[19:24:50:088290]	STATE?	R:	[19:24:50:098676]	35
T:	[19:24:50:390325]	STATE?	R:	[19:24:50:390855]	35
T:	[19:24:50:698869]	STATE?	R:	[19:24:50:704099]	35
T:	[19:24:51:004694]	STATE?	R:	[19:24:51:015007]	35
T:	[19:24:51:308486]	STATE?	R:	[19:24:51:313936]	35
T:	[19:24:51:619881]	STATE?	R:	[19:24:51:625432]	35
T:	[19:24:51:930275]	STATE?	R:	[19:24:51:940536]	35
T:	[19:24:52:251894]	STATE?	R:	[19:24:52:262205]	35
T:	[19:24:52:556923]	STATE?	R:	[19:24:52:557074]	35
T:	[19:24:52:858019]	STATE?	R:	[19:24:52:858164]	35
T:	[19:24:53:164091]	STATE?	R:	[19:24:53:164227]	35
T:	[19:24:53:465143]	STATE?	R:	[19:24:53:465338]	35
T:	[19:24:53:770726]	STATE?	R:	[19:24:53:771062]	35
T:	[19:24:54:076869]	STATE?	R:	[19:24:54:077001]	35
T:	[19:24:54:383551]	STATE?	R:	[19:24:54:383933]	35
T:	[19:24:54:689753]	STATE?	R:	[19:24:54:689908]	3
T:	[19:24:54:995786]	STATE?	R:	[19:24:54:995932]	3
T:	[19:24:55:298103]	STATE?	R:	[19:24:55:298267]	3
T:	[19:24:55:602037]	STATE?	R:	[19:24:55:612708]	3
T:	[19:24:55:904540]	STATE?	R:	[19:24:55:909777]	3
T:	[19:24:56:206362]	STATE?	R:	[19:24:56:206518]	3
T:	[19:24:56:507444]	STATE?	R:	[19:24:56:507686]	3
T:	[19:24:56:813744]	STATE?	R:	[19:24:56:824187]	3
T:	[19:24:57:127519]	STATE?	R:	[19:24:57:132845]	3
T:	[19:24:57:436283]	STATE?	R:	[19:24:57:441781]	5
T:	[19:24:57:770056]	STATE?	R:	[19:24:57:775286]	5
T:	[19:24:58:073485]	STATE?	R:	[19:24:58:078768]	5
T:	[19:24:58:379170]	STATE?	R:	[19:24:58:389491]	5
T:	[19:24:58:684976]	STATE?	R:	[19:24:58:695885]	5
T:	[19:24:58:988333]	STATE?	R:	[19:24:58:988510]	5
T:	[19:24:58:989541]	DUT_SERIAL_NB?	R:	[19:24:59:079147]	22\07\0912365

T:	[19:24:59:387636]	STATE?	R:	[19:24:59:387778]	5
T:	[19:24:59:393017]	MoveFromInpToHiPot	R:	[19:24:59:490055]	ACK
T:	[19:24:59:800206]	STATE?	R:	[19:24:59:810703]	5
T:	[19:25:00:106202]	STATE?	R:	[19:25:00:111452]	5
T:	[19:25:00:414644]	STATE?	R:	[19:25:00:414842]	5
T:	[19:25:00:720817]	STATE?	R:	[19:25:00:726115]	5
T:	[19:25:01:035425]	STATE?	R:	[19:25:01:035600]	5
T:	[19:25:01:337663]	STATE?	R:	[19:25:01:337837]	5
T:	[19:25:01:641901]	STATE?	R:	[19:25:01:647173]	5
T:	[19:25:01:946202]	STATE?	R:	[19:25:01:946356]	5
T:	[19:25:02:265585]	STATE?	R:	[19:25:02:270843]	5
T:	[19:25:02:571730]	STATE?	R:	[19:25:02:576976]	5
T:	[19:25:02:873605]	STATE?	R:	[19:25:02:873919]	5
T:	[19:25:03:175133]	STATE?	R:	[19:25:03:185486]	5
T:	[19:25:03:484854]	STATE?	R:	[19:25:03:495137]	4
T:	[19:25:03:788975]	STATE?	R:	[19:25:03:789114]	4
T:	[19:25:04:095993]	STATE?	R:	[19:25:04:096179]	4
T:	[19:25:04:401176]	STATE?	R:	[19:25:04:402238]	4
T:	[19:25:04:703331]	STATE?	R:	[19:25:04:708623]	4
T:	[19:25:05:005752]	STATE?	R:	[19:25:05:010988]	4
T:	[19:25:05:311229]	STATE?	R:	[19:25:05:316561]	4
T:	[19:25:05:616742]	STATE?	R:	[19:25:05:627118]	4
T:	[19:25:05:918385]	STATE?	R:	[19:25:05:928750]	4
T:	[19:25:06:222026]	STATE?	R:	[19:25:06:222427]	4
T:	[19:25:06:526395]	STATE?	R:	[19:25:06:536781]	4
T:	[19:25:06:828410]	STATE?	R:	[19:25:06:833644]	4
T:	[19:25:07:137570]	STATE?	R:	[19:25:07:137724]	4
T:	[19:25:07:439015]	STATE?	R:	[19:25:07:439156]	4
T:	[19:25:07:743889]	STATE?	R:	[19:25:07:754274]	4
T:	[19:25:08:049630]	STATE?	R:	[19:25:08:049891]	4
T:	[19:25:08:354616]	STATE?	R:	[19:25:08:354783]	4
T:	[19:25:08:656602]	STATE?	R:	[19:25:08:656763]	6
T:	[19:25:08:983130]	STATE?	R:	[19:25:08:993656]	6
T:	[19:25:09:290771]	STATE?	R:	[19:25:09:290913]	6
T:	[19:25:09:604996]	STATE?	R:	[19:25:09:610330]	6
T:	[19:25:09:620717]	MoveFromLCRToNoGood	R:	[19:25:09:931946]	ACK
T:	[19:25:10:224443]	STATE?	R:	[19:25:10:234719]	6
T:	[19:25:10:526769]	STATE?	R:	[19:25:10:526902]	6
T:	[19:25:10:828661]	STATE?	R:	[19:25:10:828808]	6
T:	[19:25:11:134312]	STATE?	R:	[19:25:11:134449]	6
T:	[19:25:11:440532]	STATE?	R:	[19:25:11:445775]	6
T:	[19:25:11:745072]	STATE?	R:	[19:25:11:755663]	6
T:	[19:25:12:049863]	STATE?	R:	[19:25:12:055068]	6
T:	[19:25:12:352769]	STATE?	R:	[19:25:12:352921]	6
T:	[19:25:12:659007]	STATE?	R:	[19:25:12:659211]	6
T:	[19:25:12:965222]	STATE?	R:	[19:25:12:965414]	6
T:	[19:25:13:271305]	STATE?	R:	[19:25:13:271541]	6
T:	[19:25:13:577231]	STATE?	R:	[19:25:13:577516]	6
T:	[19:25:13:883716]	STATE?	R:	[19:25:13:883909]	6
T:	[19:25:14:188675]	STATE?	R:	[19:25:14:188832]	6
T:	[19:25:14:492409]	STATE?	R:	[19:25:14:492554]	6
T:	[19:25:14:798535]	STATE?	R:	[19:25:14:798702]	6
T:	[19:25:15:104146]	STATE?	R:	[19:25:15:114607]	6
T:	[19:25:15:405813]	STATE?	R:	[19:25:15:406002]	6
T:	[19:25:15:708627]	STATE?	R:	[19:25:15:708783]	6
T:	[19:25:16:014872]	STATE?	R:	[19:25:16:015185]	6
T:	[19:25:16:321073]	STATE?	R:	[19:25:16:321287]	6
T:	[19:25:16:626708]	STATE?	R:	[19:25:16:627000]	6
T:	[19:25:16:928826]	STATE?	R:	[19:25:16:928969]	6
T:	[19:25:17:232968]	STATE?	R:	[19:25:17:233165]	6
T:	[19:25:17:538372]	STATE?	R:	[19:25:17:538571]	6
T:	[19:25:17:844957]	STATE?	R:	[19:25:17:845218]	38
T:	[19:25:18:188263]	STATE?	R:	[19:25:18:188432]	38
T:	[19:25:18:491199]	STATE?	R:	[19:25:18:491397]	38
T:	[19:25:18:798869]	STATE?	R:	[19:25:18:809570]	34
T:	[19:25:19:126257]	STATE?	R:	[19:25:19:126392]	34
T:	[19:25:19:428597]	STATE?	R:	[19:25:19:438670]	34
T:	[19:25:19:732311]	STATE?	R:	[19:25:19:732445]	34
T:	[19:25:20:040167]	STATE?	R:	[19:25:20:040323]	34
T:	[19:25:20:345892]	STATE?	R:	[19:25:20:371351]	34
T:	[19:25:20:647810]	STATE?	R:	[19:25:20:648152]	34
T:	[19:25:20:952301]	STATE?	R:	[19:25:20:957993]	34
T:	[19:25:21:261322]	STATE?	R:	[19:25:21:261492]	34
T:	[19:25:21:563450]	STATE?	R:	[19:25:21:563584]	34
T:	[19:25:21:872109]	STATE?	R:	[19:25:21:918063]	34
T:	[19:25:21:943711]	MoveFromHiPotToLCR	R:	[19:25:22:280053]	ACK
T:	[19:25:22:578284]	STATE?	R:	[19:25:22:578458]	2
T:	[19:25:22:881953]	STATE?	R:	[19:25:22:882093]	2
T:	[19:25:23:184859]	STATE?	R:	[19:25:23:185088]	2
T:	[19:25:23:488334]	STATE?	R:	[19:25:23:488477]	2
T:	[19:25:23:792666]	STATE?	R:	[19:25:23:799835]	2
T:	[19:25:24:094544]	STATE?	R:	[19:25:24:094911]	2
T:	[19:25:24:399269]	STATE?	R:	[19:25:24:399412]	2
T:	[19:25:24:710249]	STATE?	R:	[19:25:24:715742]	2
T:	[19:25:25:018049]	STATE?	R:	[19:25:25:023272]	2
T:	[19:25:25:324011]	STATE?	R:	[19:25:25:334544]	2
T:	[19:25:25:630175]	STATE?	R:	[19:25:25:640550]	2
T:	[19:25:25:934333]	STATE?	R:	[19:25:25:939811]	2
T:	[19:25:26:238095]	STATE?	R:	[19:25:26:243414]	2
T:	[19:25:26:539707]	STATE?	R:	[19:25:26:550009]	2
T:	[19:25:26:844213]	STATE?	R:	[19:25:26:849521]	2
T:	[19:25:27:146852]	STATE?	R:	[19:25:27:157146]	2
T:	[19:25:27:449200]	STATE?	R:	[19:25:27:459858]	2
T:	[19:25:27:750544]	STATE?	R:	[19:25:27:750763]	2
T:	[19:25:28:056560]	STATE?	R:	[19:25:28:072190]	2
T:	[19:25:28:359424]	STATE?	R:	[19:25:28:359596]	2
T:	[19:25:28:664647]	STATE?	R:	[19:25:28:664841]	2
T:	[19:25:28:967910]	STATE?	R:	[19:25:28:968108]	2
T:	[19:25:29:274034]	STATE?	R:	[19:25:29:274226]	2
T:	[19:25:29:582044]	STATE?	R:	[19:25:29:607778]	2
T:	[19:25:29:893754]	STATE?	R:	[19:25:29:898993]	2
T:	[19:25:30:196348]	STATE?	R:	[19:25:30:196485]	2
T:	[19:25:30:501499]	STATE?	R:	[19:25:30:506762]	2
T:	[19:25:30:806912]	STATE?	R:	[19:25:30:807064]	2
T:	[19:25:31:109100]	STATE?	R:	[19:25:31:119475]	2
T:	[19:25:31:415918]	STATE?	R:	[19:25:31:416127]	2
T:	[19:25:31:736513]	STATE?	R:	[19:25:31:741820]	2
T:	[19:25:32:040449]	STATE?	R:	[19:25:32:050745]	2
T:	[19:25:32:346569]	STATE?	R:	[19:25:32:356910]	2
T:	[19:25:32:651648]	STATE?	R:	[19:25:32:654085]	2
T:	[19:25:32:958744]	STATE?	R:	[19:25:32:969299]	2
T:	[19:25:33:267279]	STATE?	R:	[19:25:33:272531]	4
